target,origin_date,realised_before,expert,squared_loss,bounded_loss,eta
audusd,2024-01-23,2024-01-30,financial_direct_sparse,1.5276101665448785e-06,0.005207175520569295,0.22152283576486162
audusd,2024-01-23,2024-01-30,candidate_overlay_survival,1.5276101665448785e-06,0.005207175520569295,0.22152283576486162
audusd,2024-01-24,2024-01-31,financial_direct_sparse,1.9173379267163093e-05,0.06588521028310435,0.22054910430041527
audusd,2024-01-24,2024-01-31,candidate_overlay_survival,1.9173379267163093e-05,0.06588521028310435,0.22054910430041527
audusd,2024-01-25,2024-02-01,financial_direct_sparse,4.60310991169875e-09,1.6001327044645127e-05,0.21958810145320326
audusd,2024-01-25,2024-02-01,candidate_overlay_survival,4.60310991169875e-09,1.6001327044645127e-05,0.21958810145320326
audusd,2024-01-26,2024-02-02,financial_direct_sparse,9.035656312901379e-06,0.03177886193957166,0.21863955230406132
audusd,2024-01-26,2024-02-02,candidate_overlay_survival,9.035656312901379e-06,0.03177886193957166,0.21863955230406132
audusd,2024-01-29,2024-02-05,financial_direct_sparse,0.00014923280102427093,0.5305500548446751,0.21770319017562842
audusd,2024-01-29,2024-02-05,candidate_overlay_survival,0.00014923280102427093,0.5305500548446751,0.21770319017562842
audusd,2024-01-30,2024-02-06,financial_direct_sparse,0.000322868239470179,1.0,0.21677875631736787
audusd,2024-01-30,2024-02-06,candidate_overlay_survival,0.000322868239470179,1.0,0.21677875631736787
audusd,2024-01-31,2024-02-07,financial_direct_sparse,0.00014160971493150365,0.4922635793594864,0.2158659996051776
audusd,2024-01-31,2024-02-07,candidate_overlay_survival,0.00014160971493150365,0.4922635793594864,0.2158659996051776
audusd,2024-02-01,2024-02-08,financial_direct_sparse,0.00012457358998949213,0.42807045423836276,0.214964676254797
audusd,2024-02-01,2024-02-08,candidate_overlay_survival,0.00012457358998949213,0.42807045423836276,0.214964676254797
audusd,2024-02-02,2024-02-09,financial_direct_sparse,0.00019178034583780106,0.653723013922854,0.21407454954826813
audusd,2024-02-02,2024-02-09,candidate_overlay_survival,0.00019178034583780106,0.653723013922854,0.21407454954826813
audusd,2024-02-05,2024-02-12,financial_direct_sparse,2.5848082491122848e-06,0.008740703456832012,0.21319538957275408
audusd,2024-02-05,2024-02-12,candidate_overlay_survival,2.5848082491122848e-06,0.008740703456832012,0.21319538957275408
audusd,2024-02-06,2024-02-13,financial_direct_sparse,4.369187944800416e-05,0.14893281682190745,0.21232697297106023
audusd,2024-02-06,2024-02-13,candidate_overlay_survival,4.369187944800416e-05,0.14893281682190745,0.21232697297106023
